item_id,translator,precomposed_n,seg_mismatch,n_seg_src,n_seg_hyp,len_ratio,consensus_chrf,bengali_frac,assamese_n,devanagari_n,double_virama_n,other_script_n,other_script_chars,bn_option_labels_n,latin_word_n,latin_words,gloss_n,num_src,num_missing,num_hard_n,num_soft_n,num_missing_list,num_recall,dup_option_n,roundtrip_chrf,len_z,cometkiwi_mean,cometkiwi_min,metricx_mean,metricx_min,metricx_err_mean,metricx_err_max,labse_mean,labse_min,n_seg_scored,option_swap_n,option_swaps,decision,decision_reason
US-00041,gpt-oss:120b,0,0,8,8,0.9716713881019832,,0.9859719438877756,0,0,0,0,,0,0,,0,15,0,0,0,,1.0,0,75.75026157025577,-0.524275674944778,0.852471150457859,0.8121011853218079,-0.98953353241086,-4.6033244132995605,0.98953353241086,4.6033244132995605,0.8520386442542076,0.8002103567123413,8,0,,PASS,
US-00042,gpt-oss:120b,1,0,10,10,0.9572192513368984,,0.983177570093458,0,0,0,0,,0,0,,0,11,0,0,0,,1.0,0,78.39025293994555,-0.8126059968712718,0.8211067318916321,0.7357085943222046,-1.6056185722351075,-3.376457691192627,1.6056185722351075,3.376457691192627,0.7249368280172348,0.3829081952571869,10,0,,PASS,
US-00043,gpt-oss:120b,0,0,7,7,1.102284011916584,,0.9891891891891892,0,0,0,0,,0,0,,0,14,0,0,0,,1.0,0,74.09680174993582,2.081538294592995,0.8404934491430011,0.7710056304931641,-1.507185738001551,-4.275533676147461,1.507185738001551,4.275533676147461,0.7971249222755432,0.7115329504013062,7,0,,PASS,
US-00044,gpt-oss:120b,0,0,9,9,0.9943859649122808,,0.9887005649717514,0,0,0,0,,0,0,,0,3,0,0,0,,1.0,0,70.22696740191354,-0.0711038464052181,0.8334734638532003,0.7213958501815796,-2.1284118685871363,-6.626955032348633,2.1284118685871363,6.626955032348633,0.7601819104618497,0.5885212421417236,9,0,,PASS,
US-00045,gpt-oss:120b,0,0,6,6,1.0080500894454385,,0.9910554561717352,0,0,0,0,,0,0,,0,11,0,0,0,,1.0,0,80.29060245119729,0.2015050756890753,0.7888209025065104,0.7675124406814575,-4.168129483858745,-4.898378849029541,4.168129483858745,4.898378849029541,0.7638308008511862,0.6540004014968872,6,0,,PASS,
US-00046,gpt-oss:120b,0,0,6,6,0.9931350114416476,,0.988479262672811,0,0,0,0,,0,0,,0,6,0,0,0,,1.0,0,78.83557910216796,-0.0960612504739438,0.8067385653654734,0.7179299592971802,-1.493770758310954,-4.365495681762695,1.493770758310954,4.365495681762695,0.8039630651473999,0.625259518623352,6,0,,PASS,
US-00047,gpt-oss:120b,0,0,8,8,1.070063694267516,,0.9727626459143968,0,0,0,0,,0,0,,0,0,0,0,0,,1.0,0,86.67905261200707,1.4387202316769332,0.8314787372946739,0.7761208415031433,-1.7629654109477997,-3.484769582748413,1.7629654109477997,3.484769582748413,0.813044436275959,0.7394731044769287,8,0,,PASS,
US-00048,gpt-oss:120b,0,0,8,8,0.925925925925926,,0.9784615384615384,0,0,0,0,,0,0,,0,4,0,0,0,,1.0,0,74.3136790093825,-1.4369299108059053,0.7792263776063919,0.527229368686676,-1.9946816489100456,-4.731850624084473,1.9946816489100456,4.731850624084473,0.7854380086064339,0.5716015696525574,8,0,,PASS,
US-00049,gpt-oss:120b,0,0,9,9,0.977671451355662,,0.9869494290375204,0,0,0,0,,0,0,,0,11,0,0,0,,1.0,0,73.66309649547276,-0.4045701810352466,0.8226547042528788,0.6834795475006104,-2.0714177125030093,-4.574952125549316,2.0714177125030093,4.574952125549316,0.71391804350747,0.5775397419929504,9,0,,PASS,
US-00050,gpt-oss:120b,0,0,8,8,1.0278330019880717,,0.9910256410256412,0,0,0,0,,0,0,,0,14,0,0,0,,1.0,0,74.4244291849314,0.5961881343106639,0.7884640693664551,0.6058715581893921,-1.7823586352169514,-4.619218826293945,1.7823586352169514,4.619218826293945,0.7387118488550186,0.6109459400177002,8,0,,PASS,
US-00051,gpt-oss:120b,0,0,7,7,1.080541237113402,,0.99250936329588,0,0,0,0,,0,0,,0,25,0,0,0,,1.0,0,73.73372878175297,1.647754601532295,0.7440637350082397,0.5816122889518738,-1.5193216162068504,-5.272656440734863,1.5193216162068504,5.272656440734863,0.6917606251580375,0.4578391313552856,7,0,,PASS,
US-00052,gpt-oss:120b,0,0,7,7,1.0282074613284804,,0.9891891891891892,0,0,0,0,,0,0,,0,15,0,0,0,,1.0,0,73.84428683235646,0.6036588622676071,0.8292678764888218,0.7119201421737671,-1.4318719958620412,-4.337745666503906,1.4318719958620412,4.337745666503906,0.8209541014262608,0.6113017201423645,7,0,,PASS,
US-00053,gpt-oss:120b,0,0,10,10,0.9832109129066108,,0.9674620390455532,0,0,0,0,,0,2,min min,0,8,0,0,0,,1.0,0,82.12829342305528,-0.2940540159693856,0.8534564554691315,0.8176453709602356,-1.2284194827079773,-3.153361558914185,1.2284194827079773,3.153361558914185,0.6956822752952576,0.480698823928833,10,0,,FLAG,hard:latin_word_n
US-00054,gpt-oss:120b,0,0,9,9,1.020746887966805,,0.9831932773109244,0,0,0,0,,0,0,,0,10,0,0,0,,1.0,0,76.88693837300782,0.4548151615682714,0.8715522752867805,0.8099960088729858,-1.6002443300353155,-3.4278581142425537,1.6002443300353155,3.4278581142425537,0.8607903387811449,0.757519543170929,9,0,,PASS,
US-00055,gpt-oss:120b,0,0,8,8,0.9238578680203046,,0.9903314917127072,0,0,0,0,,0,0,,0,7,0,0,0,,1.0,0,74.90953676989535,-1.4781891246773806,0.8235016465187073,0.5808025598526001,-1.437433984130621,-7.989873886108398,1.437433984130621,7.989873886108398,0.7411435917019844,0.5978446006774902,8,0,,PASS,
US-00056,gpt-oss:120b,0,0,9,9,1.010166358595194,,0.985480943738657,0,0,0,0,,0,0,,0,9,0,0,0,,1.0,0,78.54574545946741,0.2437261378856613,0.8069254027472602,0.600265622138977,-1.6563307773321867,-5.596777439117432,1.6563307773321867,5.596777439117432,0.8069803582297431,0.7300133109092712,9,0,,PASS,
US-00057,gpt-oss:120b,0,0,8,8,0.937392795883362,,0.986842105263158,0,0,0,0,,0,0,,0,10,0,0,0,,1.0,0,65.03121546625006,-1.2081577672773152,0.7646072208881378,0.6109557151794434,-2.366003453731537,-6.562071800231934,2.366003453731537,6.562071800231934,0.7536432221531868,0.6308377385139465,8,0,,PASS,
US-00058,gpt-oss:120b,0,0,6,6,1.008139534883721,,0.9884526558891455,0,0,0,0,,0,0,,0,7,1,1,0,100000.0,0.8571428571428572,0,70.22368097607634,0.2032895752709791,0.8482129871845245,0.7536328434944153,-1.7858819564183552,-3.3114681243896484,1.7858819564183552,3.3114681243896484,0.8379199306170145,0.6612310409545898,6,0,,FLAG,hard:num_hard_n
US-00059,gpt-oss:120b,0,0,6,6,1.066022544283414,,0.9892638036809815,0,0,0,0,,0,1,pH,0,16,0,0,0,,1.0,0,72.27879050884619,1.3580964391672758,0.8038524687290192,0.6159667372703552,-2.1479295616348586,-7.869184017181396,2.1479295616348586,7.869184017181396,0.7440504928429922,0.6330748796463013,6,0,,FLAG,hard:latin_word_n
US-00060,gpt-oss:120b,0,0,7,7,0.9280089988751408,,0.9852216748768472,0,0,0,0,,0,0,,0,6,0,0,0,,1.0,0,66.37612822046957,-1.3953711362242465,0.8166794436318534,0.7140589952468872,-2.576988594872611,-8.90827751159668,2.576988594872611,8.90827751159668,0.745111244065421,0.5746818780899048,7,0,,PASS,
US-00061,gpt-oss:120b,0,0,8,8,1.0753835890593728,,0.9910941475826972,0,0,0,0,,0,0,,0,19,0,0,0,,1.0,0,71.29519657856467,1.5448558850328402,0.7500896453857422,0.630402684211731,-1.5610091388225555,-3.6283833980560303,1.5610091388225555,3.6283833980560303,0.8130941390991211,0.7267102003097534,8,0,,PASS,
US-00062,gpt-oss:120b,0,0,7,7,0.947856315179606,,0.9856801909307876,0,0,0,0,,0,0,,0,5,0,0,0,,1.0,0,76.44604457661615,-0.9994031771284804,0.7586890714509147,0.6450988054275513,-1.3267723002604077,-3.955613136291504,1.3267723002604077,3.955613136291504,0.6501974633761815,0.4681758880615234,7,0,,PASS,
US-00063,gpt-oss:120b,0,0,7,7,1.077931536780772,,0.9831932773109244,0,0,0,0,,0,2,min min,0,26,0,0,0,,1.0,0,71.0001418084752,1.5956892392076898,0.7981430206980024,0.6064241528511047,-2.1431931299822677,-8.122843742370605,2.1431931299822677,8.122843742370605,0.6338213128702981,0.4262954592704773,7,0,,FLAG,hard:latin_word_n
US-00064,gpt-oss:120b,0,0,7,7,1.0439330543933054,,0.9879759519038076,0,0,0,0,,0,0,,0,8,0,0,0,,1.0,0,74.67362003138716,0.9173955355753408,0.8425147874014718,0.7552676200866699,-1.410198335136686,-2.479274034500122,1.410198335136686,2.479274034500122,0.7980508378573826,0.5973420143127441,7,0,,PASS,
US-00065,gpt-oss:120b,0,0,7,7,0.9307604994324632,,0.9855072463768116,0,0,0,0,,0,0,,0,3,0,0,0,,1.0,0,79.8451469482765,-1.3404767594016882,0.8464262996401105,0.7903415560722351,-0.9618153220840864,-3.531731605529785,0.9618153220840864,3.531731605529785,0.7644049865858895,0.6441043019294739,7,0,,PASS,
US-00066,gpt-oss:120b,1,0,7,7,1.1647582697201018,,0.9932279909706546,0,0,0,0,,0,0,,0,20,0,0,0,,1.0,0,80.15046453554783,3.327943802470957,0.8291995440210614,0.5491371154785156,-1.693494098527091,-5.628002166748047,1.693494098527091,5.628002166748047,0.8313019871711731,0.7245206236839294,7,0,,PASS,
US-00067,gpt-oss:120b,0,0,6,6,1.0640718562874252,,0.9942594718714122,0,0,0,0,,0,0,,0,24,0,0,0,,1.0,0,80.5781244023812,1.3191788377769815,0.7790959974129995,0.5967737436294556,-1.8782836695512133,-5.616620063781738,1.8782836695512133,5.616620063781738,0.800278385480245,0.7292466759681702,6,0,,PASS,
US-00068,gpt-oss:120b,0,0,8,8,0.968489341983318,,0.9859719438877756,0,0,0,0,,0,0,,0,11,0,0,0,,1.0,0,68.28094352832859,-0.5877597393909599,0.7967624962329865,0.7065317630767822,-1.745052152313292,-4.337672233581543,1.745052152313292,4.337672233581543,0.7826030775904655,0.5645207166671753,8,0,,PASS,
US-00069,gpt-oss:120b,0,0,7,7,0.9745676500508648,,0.9876796714579056,0,0,0,0,,0,0,,0,4,0,0,0,,1.0,0,72.50988271440954,-0.4664932062566888,0.8283788987568447,0.7931302189826965,-1.8491142903055464,-6.692607402801514,1.8491142903055464,6.692607402801514,0.8288367220333644,0.7322635650634766,7,0,,PASS,
US-00070,gpt-oss:120b,0,0,9,9,0.9251063829787234,,0.9851301115241636,0,0,0,0,,0,0,,0,11,0,0,0,,1.0,0,74.93756481942289,-1.4532803706472748,0.7922122942076789,0.6837716102600098,-1.8511399428049724,-5.539336204528809,1.8511399428049724,5.539336204528809,0.7360650234752231,0.6494039297103882,9,0,,PASS,
US-00071,gpt-oss:120b,0,0,7,7,0.9505135387488328,,0.9883268482490272,0,0,0,0,,0,0,,0,5,0,0,0,,1.0,0,71.37626415547757,-0.9463896927144092,0.762323090008327,0.6112826466560364,-3.604891070297786,-9.33574676513672,3.604891070297786,9.33574676513672,0.8062262535095215,0.6838799118995667,7,0,,PASS,
US-00072,gpt-oss:120b,0,0,7,7,1.031887755102041,,0.9848101265822784,0,0,0,0,,0,0,,0,8,0,0,0,,1.0,0,71.59286115955405,0.677083318855813,0.8603735395840236,0.793172299861908,-1.2857430119599615,-4.682978630065918,1.2857430119599615,4.682978630065918,0.8448360562324524,0.7850176692008972,7,0,,PASS,
US-00073,gpt-oss:120b,1,0,10,10,0.9333333333333332,,0.9803063457330417,0,0,0,0,,0,0,,0,2,0,0,0,,1.0,0,76.72447536586967,-1.28914690839353,0.8065525889396667,0.6801806688308716,-2.3331311643123627,-4.515748977661133,2.3331311643123627,4.515748977661133,0.7513627290725708,0.6517759561538696,10,0,,PASS,
US-00074,gpt-oss:120b,0,0,7,7,0.9402843601895736,,0.9877049180327868,0,0,0,0,,0,0,,0,6,0,0,0,,1.0,0,79.22410908136501,-1.15046901987386,0.7991102678435189,0.6343159675598145,-1.4197662004402705,-4.258243083953857,1.4197662004402705,4.258243083953857,0.8307676145008632,0.7270063161849976,7,0,,PASS,
US-00075,gpt-oss:120b,0,0,7,7,1.1210762331838564,,0.9903225806451612,0,0,0,0,,0,0,,0,14,0,0,0,,1.0,0,74.74395748381887,2.456456363511148,0.8630152259554181,0.7462248206138611,-0.8980024542127337,-2.5596320629119877,0.8980024542127337,2.5596320629119877,0.8789602177483695,0.8533922433853149,7,0,,PASS,
US-00076,gpt-oss:120b,0,0,7,7,1.0079601990049751,,0.9879275653923542,0,0,0,0,,0,0,,0,12,0,0,0,,1.0,0,76.4454395536111,0.1997116979998003,0.8563302840505328,0.8463600873947144,-1.0087037214211054,-3.8922972679138175,1.0087037214211054,3.8922972679138175,0.8379740374428886,0.7352468967437744,7,0,,PASS,
US-00077,gpt-oss:120b,0,0,6,6,0.9195678271308524,,0.9868766404199476,0,0,0,0,,0,0,,0,4,0,0,0,,1.0,0,71.06579100538568,-1.5637784662979188,0.8185550570487976,0.7335880994796753,-2.229735424121221,-8.624762535095215,2.229735424121221,8.624762535095215,0.7326903243859609,0.540282666683197,6,0,,PASS,
US-00078,gpt-oss:120b,0,0,9,9,1.0041597337770385,,0.986644407345576,0,0,0,0,,0,0,,0,11,0,0,0,,1.0,0,75.41948687293468,0.1238897361367742,0.8303235769271851,0.7094094753265381,-1.4584670816030767,-6.820318222045898,1.4584670816030767,6.820318222045898,0.8398743602964613,0.7243750691413879,9,0,,PASS,
US-00079,gpt-oss:120b,0,0,9,9,0.9294926913155632,,0.9854014598540146,0,0,0,0,,0,0,,0,7,0,0,0,,1.0,0,72.84185685297481,-1.365770425551451,0.8744805587662591,0.8327803611755371,-1.7296745280424757,-3.909268617630005,1.7296745280424757,3.909268617630005,0.8244983355204264,0.6798627376556396,9,0,,PASS,
US-00080,gpt-oss:120b,0,0,8,8,0.9990662931839402,,0.9866920152091256,0,0,0,0,,0,0,,0,9,0,0,0,,1.0,0,71.71186233392466,0.0222720037700666,0.8398649916052818,0.7551592588424683,-1.3762249704450369,-5.7691192626953125,1.3762249704450369,5.7691192626953125,0.8298480659723282,0.5972702503204346,8,0,,PASS,
US-00081,gpt-oss:120b,0,0,7,7,1.0225921521997623,,0.9861751152073732,0,0,0,0,,0,0,,0,11,0,0,0,,1.0,0,76.76953415419358,0.4916294845280039,0.8219600915908813,0.757235050201416,-2.091258610997881,-4.188908576965332,2.091258610997881,4.188908576965332,0.8225353530475071,0.6969475746154785,7,0,,PASS,
US-00082,gpt-oss:120b,0,0,6,6,1.005893909626719,,0.9903288201160542,0,0,0,0,,0,0,,0,3,0,0,0,,1.0,0,70.84926739989915,0.1584877674966487,0.8453530967235565,0.8116649389266968,-1.5944085319836934,-6.077676773071289,1.5944085319836934,6.077676773071289,0.8247446914513906,0.579228401184082,6,0,,PASS,
US-00083,gpt-oss:120b,0,0,8,8,0.9576470588235294,,0.9821882951653944,0,0,0,0,,0,0,,0,12,0,0,0,,1.0,0,82.28381337911948,-0.8040709357693817,0.8393628746271133,0.6358940005302429,-1.6470129936933515,-4.260190486907959,1.6470129936933515,4.260190486907959,0.8043592125177383,0.5679723620414734,8,0,,PASS,
US-00084,gpt-oss:120b,0,0,6,6,0.9885974914481186,,0.988095238095238,0,0,0,0,,0,0,,0,12,0,0,0,,1.0,0,82.00731716332358,-0.1865879747741803,0.8288209637006124,0.6957395076751709,-1.05427489678065,-2.3946964740753174,1.05427489678065,2.3946964740753174,0.8099649051825205,0.7442039251327515,6,0,,PASS,
US-00085,gpt-oss:120b,0,0,7,7,1.012947448591013,,0.9907692307692308,0,0,0,0,,0,0,,0,16,0,0,0,,1.0,0,73.41947140731875,0.2992108448764156,0.8069989000047956,0.644769549369812,-1.7832542743001665,-6.975496292114258,1.7832542743001665,6.975496292114258,0.7323228801999774,0.672291100025177,7,0,,PASS,
US-00086,gpt-oss:120b,0,0,8,8,1.0194931773879143,,0.986138613861386,0,0,0,0,,0,0,,0,11,0,0,0,,1.0,0,77.95611213619061,0.4298027512451498,0.8894699662923813,0.8422865867614746,-0.5695849591866136,-4.142488956451416,0.5695849591866136,4.142488956451416,0.9009982347488404,0.8570850491523743,8,0,,PASS,
US-00087,gpt-oss:120b,0,0,7,7,0.979871912168344,,0.9883040935672516,0,0,0,0,,0,0,,0,19,0,0,0,,1.0,0,78.58139586443147,-0.3606694357807402,0.8380442431994847,0.7784276604652405,-1.4179379514285495,-5.197382926940918,1.4179379514285495,5.197382926940918,0.808833760874612,0.6074825525283813,7,0,,PASS,
US-00088,gpt-oss:120b,0,0,7,7,1.0278846153846153,,0.9886792452830188,0,0,0,0,,0,0,,0,12,0,0,0,,1.0,0,71.12085869764184,0.5972178579759663,0.8284099187169757,0.7064973711967468,-1.6917265227862768,-3.4048452377319336,1.6917265227862768,3.4048452377319336,0.7562135883740017,0.6822789907455444,7,0,,PASS,
US-00089,gpt-oss:120b,0,0,8,8,1.0441640378548895,,0.9789156626506024,0,0,0,0,,0,0,,0,3,0,0,0,,1.0,0,82.43651490964157,0.9220038185525088,0.837580107152462,0.7408808469772339,-1.216280434280634,-4.930030345916748,1.216280434280634,4.930030345916748,0.7607676610350609,0.5547574758529663,8,0,,PASS,
US-00090,gpt-oss:120b,0,0,7,7,0.9692796610169492,,0.9872611464968152,0,0,0,0,,0,0,,0,3,0,0,0,,1.0,0,67.08799974576291,-0.571992317237714,0.8714225547654288,0.8522849082946777,-1.162847331592015,-3.490947723388672,1.162847331592015,3.490947723388672,0.8038056663104466,0.7029523253440857,7,0,,PASS,
US-00091,gpt-oss:120b,0,0,7,7,1.0077319587628866,,0.9897260273972602,0,0,0,0,,0,0,,0,11,0,0,0,,1.0,0,78.90339879258825,0.1951581441864317,0.7780815277780805,0.6127115488052368,-2.368666418961116,-5.7276530265808105,2.368666418961116,5.7276530265808105,0.7037969657352993,0.5177981853485107,7,0,,PASS,
US-00092,gpt-oss:120b,0,0,8,8,1.043043043043043,,0.986247544204322,0,0,0,0,,0,0,,0,9,0,0,0,,1.0,0,78.53534279982613,0.8996391813897544,0.8000931516289711,0.5342775583267212,-1.0983793400228024,-3.585141181945801,1.0983793400228024,3.585141181945801,0.7939051911234856,0.6719933748245239,8,0,,PASS,
US-00093,gpt-oss:120b,0,0,9,9,0.9834983498349836,,0.9821826280623608,0,0,0,0,,0,0,,0,4,0,0,0,,1.0,0,77.89639338251295,-0.2883194465117029,0.8475567830933465,0.8141953945159912,-1.535516891214583,-3.230434894561768,1.535516891214583,3.230434894561768,0.7247348427772522,0.5882531404495239,9,0,,PASS,
US-00094,gpt-oss:120b,0,0,6,6,0.988540870893812,,0.9924585218702866,0,0,0,0,,0,0,,0,3,0,0,0,,1.0,0,76.55004992440355,-0.1877175947685264,0.7871806522210439,0.6753420829772949,-2.41531374057134,-3.9369964599609375,2.41531374057134,3.9369964599609375,0.802677164475123,0.5870538949966431,6,0,,PASS,
US-00095,gpt-oss:120b,0,0,7,7,0.9128919860627178,,0.9846547314578004,0,0,0,0,,0,0,,0,3,0,0,0,,1.0,0,66.96334679237401,-1.696966204249282,0.8599004064287458,0.8250149488449097,-0.8378063355173383,-3.550375461578369,0.8378063355173383,3.550375461578369,0.8047460189887455,0.4748817980289459,7,0,,PASS,
US-00096,gpt-oss:120b,0,0,6,6,1.0200501253132832,,0.9878934624697336,0,0,0,0,,0,0,,0,8,0,0,0,,1.0,0,80.8628475913035,0.4409142551859277,0.8229818244775137,0.7562811374664307,-1.66653015712897,-4.616150856018066,1.66653015712897,4.616150856018066,0.7243301769097646,0.6243507862091064,6,0,,PASS,
US-00097,gpt-oss:120b,0,0,9,9,1.0819793205317578,,0.9808219178082191,0,0,0,0,,0,2,hpf hpf,0,17,0,0,0,,1.0,0,69.47015666767797,1.6764453800456454,0.7143892116016812,0.6070076823234558,-2.057434187995063,-7.058328151702881,2.057434187995063,7.058328151702881,0.8013729717996385,0.6343198418617249,9,0,,FLAG,hard:latin_word_n
US-00098,gpt-oss:120b,0,0,9,9,0.9699157641395908,,0.9802955665024632,0,0,0,0,,0,0,,0,3,0,0,0,,1.0,0,73.84680535151004,-0.5593016112811501,0.8743827210532295,0.8497275114059448,-1.2724327908621893,-3.6707217693328857,1.2724327908621893,3.6707217693328857,0.8378464513354831,0.7073003649711609,9,0,,PASS,
US-00099,gpt-oss:120b,0,0,7,7,0.9862385321100916,,0.985781990521327,0,0,0,0,,0,0,,0,5,0,0,0,,1.0,0,75.42739184119954,-0.2336508774023936,0.83370612348829,0.8127336502075195,-0.8737161351101739,-2.41196084022522,0.8737161351101739,2.41196084022522,0.8428486841065543,0.7808954119682312,7,0,,PASS,
US-00100,gpt-oss:120b,0,0,7,7,1.067545304777595,,0.9823529411764704,0,0,0,0,,0,0,,0,2,0,0,0,,1.0,0,73.62343124987876,1.388476585068249,0.8221700021198818,0.6986453533172607,-1.4719119114535195,-3.5792622566223145,1.4719119114535195,3.5792622566223145,0.7939772435597011,0.643866240978241,7,0,,PASS,
US-00101,gpt-oss:120b,2,0,13,13,0.971386647101981,,0.981651376146789,0,0,0,0,,0,0,,0,5,0,0,0,,1.0,0,72.33126569032548,-0.5299564587299564,0.8205552513782794,0.6777934432029724,-1.010606417289147,-6.431669235229492,1.010606417289147,6.431669235229492,0.7375084757804871,0.5845177173614502,13,0,,PASS,
US-00102,gpt-oss:120b,0,0,7,7,0.9736842105263158,,0.9936775553213908,0,0,0,0,,0,0,,0,2,0,0,0,,1.0,0,73.26609994421773,-0.4841184478840131,0.8852060266903469,0.8659701943397522,-1.2936625906399315,-2.6518630981445312,1.2936625906399315,2.6518630981445312,0.9093770384788512,0.8795166015625,7,0,,PASS,
US-00103,gpt-oss:120b,0,0,8,8,0.9745845552297164,,0.9675456389452332,0,0,0,0,,0,3,min hpf hpf,0,11,0,0,0,,1.0,0,77.70971266198575,-0.4661559360149369,0.8217544704675674,0.7789719104766846,-1.7209610678255558,-6.218024253845215,1.7209610678255558,6.218024253845215,0.6749731674790382,0.3771824836730957,8,2,C->F;D->F,FLAG,hard:latin_word_n;hard:option_swap_n
US-00104,gpt-oss:120b,0,0,7,7,0.9519572953736656,,0.988826815642458,0,0,0,0,,0,0,,0,8,0,0,0,,1.0,0,72.82405159657328,-0.9175857297303884,0.8127583861351013,0.7019988298416138,-2.169060089758464,-6.938966274261475,2.169060089758464,6.938966274261475,0.7558317525046212,0.6733005046844482,7,0,,PASS,
US-00105,gpt-oss:120b,0,0,8,8,1.0757663389242336,,0.9923664122137404,0,0,0,0,,0,0,,0,21,0,0,0,,1.0,0,74.37945640151715,1.5524920148001171,0.8234663903713226,0.5545098781585693,-1.5511731840670109,-6.000599384307861,1.5511731840670109,6.000599384307861,0.8485654965043068,0.7481250166893005,8,0,,PASS,
US-00106,gpt-oss:120b,0,0,6,6,0.9445364238410596,,0.9908592321755028,0,0,0,0,,0,0,,0,13,0,0,0,,1.0,0,68.29273556273708,-1.0656373509370654,0.7781437436739603,0.6633617877960205,-2.0071312387784324,-5.148250579833984,2.0071312387784324,5.148250579833984,0.7813654144605001,0.5596764087677002,6,0,,PASS,
US-00107,gpt-oss:120b,0,0,8,8,0.9370567375886524,,0.986460348162476,0,0,0,0,,0,0,,0,9,0,0,0,,1.0,0,73.60470889130117,-1.2148623672873098,0.8248822167515755,0.7721076607704163,-2.0175649747252464,-4.153824806213379,2.0175649747252464,4.153824806213379,0.7846284583210945,0.6678866147994995,8,0,,PASS,
US-00108,gpt-oss:120b,0,0,6,6,1.0587084148727983,,0.9899598393574296,0,0,0,0,,0,0,,0,23,0,0,0,,1.0,0,78.26345504887936,1.2121743985822675,0.8439928690592448,0.7246622443199158,-1.1379689623912177,-4.0402116775512695,1.1379689623912177,4.0402116775512695,0.7858275473117828,0.618289589881897,6,0,,PASS,
US-00109,gpt-oss:120b,0,0,6,6,1.065891472868217,,0.992526158445441,0,0,0,0,,0,0,,0,20,0,0,0,,1.0,0,77.2075615475701,1.3554814719860626,0.746843566497167,0.6796621084213257,-1.7229078163703282,-3.087851524353028,1.7229078163703282,3.087851524353028,0.8305758833885193,0.7951335906982422,6,0,,PASS,
US-00110,gpt-oss:120b,0,0,6,6,0.9824970828471412,,0.988262910798122,0,0,0,0,,0,0,,0,7,0,0,0,,1.0,0,77.98015627071251,-0.3082954291384667,0.830473393201828,0.7437862753868103,-1.0524289309978485,-2.829779624938965,1.0524289309978485,2.829779624938965,0.635787899295489,0.4570007026195526,6,0,,PASS,
US-00111,gpt-oss:120b,0,0,8,8,0.9542217700915564,,0.982570806100218,0,0,0,0,,0,1,S4,0,12,0,0,0,,1.0,0,75.75135212078769,-0.872407861916313,0.7866739481687546,0.6750788688659668,-1.8813588321208956,-4.040675640106201,1.8813588321208956,4.040675640106201,0.6707651019096375,0.6258909702301025,8,0,,FLAG,hard:latin_word_n
US-00112,gpt-oss:120b,0,0,7,7,1.0342857142857145,,0.9824561403508772,0,0,0,0,,0,0,,0,10,0,0,0,,1.0,0,83.46305764317465,0.7249242959122658,0.8285187908581325,0.7590467929840088,-2.276112905570439,-3.903687477111816,2.276112905570439,3.903687477111816,0.7329979794366019,0.6644145250320435,7,0,,PASS,
US-00113,gpt-oss:120b,0,0,7,7,0.9623430962343096,,0.9870410367170628,0,0,0,0,,0,0,,0,3,0,0,0,,1.0,0,75.299771470739,-0.7103816771885813,0.874056168964931,0.8639360666275024,-1.0202026111739022,-2.656735420227051,1.0202026111739022,2.656735420227051,0.8164982710565839,0.7244642376899719,7,0,,PASS,
US-00114,gpt-oss:120b,0,0,8,8,1.0293663060278206,,0.9895366218236172,0,0,0,0,,0,0,,0,12,0,0,0,,1.0,0,74.4593009649358,0.6267786313823597,0.843313068151474,0.6779382228851318,-0.8971066004596651,-3.829209804534912,0.8971066004596651,3.829209804534912,0.7620436325669289,0.6724647283554077,8,0,,PASS,
US-00115,gpt-oss:120b,0,0,7,7,0.9942748091603052,,0.978515625,0,0,0,0,,0,0,,1,6,0,0,0,,1.0,0,80.09440316797189,-0.0733214820581326,0.7785524300166539,0.6387592554092407,-1.6082795006888253,-3.1262853145599365,1.6082795006888253,3.1262853145599365,0.6764056384563446,0.350106805562973,7,1,C->A,FLAG,hard:option_swap_n
US-00116,gpt-oss:120b,0,0,6,6,0.9591836734693876,,0.9875621890547264,0,0,0,0,,0,0,,0,12,0,0,0,,1.0,0,79.17454495208929,-0.773414389770753,0.7197365562121073,0.5434797406196594,-3.0407843589782715,-5.3280181884765625,3.0407843589782715,5.3280181884765625,0.7459128201007843,0.501789927482605,6,0,,PASS,
US-00117,gpt-oss:120b,0,0,6,6,1.0600272851296044,,0.9868073878627968,0,0,0,0,,0,0,,0,11,0,0,0,,1.0,0,61.58156676202927,1.2384867904385932,0.8380906681219736,0.7586560249328613,-3.9208186268806458,-7.818521499633789,3.9208186268806458,7.818521499633789,0.6790859699249268,0.4714133143424988,6,0,,PASS,
US-00118,gpt-oss:120b,0,0,8,8,0.9906779661016948,,0.9876106194690264,0,0,0,0,,0,0,,0,18,0,0,0,,1.0,0,75.6263193524678,-0.1450810380231528,0.8238515853881836,0.6924717426300049,-2.3719752430915837,-5.208526611328125,2.3719752430915837,5.208526611328125,0.7768643647432327,0.5966545343399048,8,0,,PASS,
US-00119,gpt-oss:120b,0,0,8,8,0.9563567362428842,,0.9857142857142858,0,0,0,0,,0,0,,0,10,0,0,0,,1.0,0,75.39162504304683,-0.8298137813508932,0.8153118789196014,0.6120078563690186,-2.2657260075211525,-4.90132999420166,2.2657260075211525,4.90132999420166,0.8324845135211945,0.7465239763259888,8,0,,PASS,
