item_id,translator,precomposed_n,seg_mismatch,n_seg_src,n_seg_hyp,len_ratio,consensus_chrf,bengali_frac,assamese_n,devanagari_n,double_virama_n,other_script_n,other_script_chars,bn_option_labels_n,latin_word_n,latin_words,gloss_n,num_src,num_missing,num_hard_n,num_soft_n,num_missing_list,num_recall,dup_option_n,roundtrip_chrf,len_z,cometkiwi_mean,cometkiwi_min,metricx_mean,metricx_min,metricx_err_mean,metricx_err_max,labse_mean,labse_min,n_seg_scored,option_swap_n,option_swaps,decision,decision_reason
US-00148,gpt-oss:120b,0,0,6,6,0.868916797488226,,0.9539594843462248,0,0,0,0,,0,0,,0,14,0,0,0,,1.0,0,71.87248856912086,-1.5014666490005175,0.7946390906969706,0.7081429958343506,-1.3255437165498734,-4.109982490539551,1.3255437165498734,4.109982490539551,0.7879673540592194,0.7040831446647644,6,0,,PASS,
US-00149,gpt-oss:120b,0,0,7,7,0.9831181727904668,,0.9876288659793816,0,0,0,0,,0,0,,0,7,0,0,0,,1.0,0,73.85835776558235,0.8574058569142331,0.8281580380031041,0.7813294529914856,-1.48972116623606,-3.770157814025879,1.48972116623606,3.770157814025879,0.8480601736477443,0.7132344841957092,7,0,,PASS,
US-00150,gpt-oss:120b,0,0,8,8,1.004250797024442,,0.9560669456066946,0,0,0,0,,0,0,,1,6,0,0,0,,1.0,0,66.19998960414239,1.2939081858172203,0.8233773931860924,0.7925701141357422,-1.9515395537018776,-7.048385620117188,1.9515395537018776,7.048385620117188,0.7615559101104736,0.4714133739471435,8,0,,PASS,
US-00151,gpt-oss:120b,0,0,6,6,0.9492574257425742,,0.9786666666666668,0,0,0,0,,0,0,,0,11,0,0,0,,1.0,0,67.87584029671703,0.1579993477577657,0.8872282107671102,0.8727243542671204,-0.4739155191928148,-1.242079734802246,0.4739155191928148,1.242079734802246,0.8250699440638224,0.6873998641967773,6,0,,PASS,
US-00152,gpt-oss:120b,0,0,8,8,0.919558359621451,,0.987783595113438,0,0,0,0,,0,0,,0,4,0,0,0,,1.0,0,62.144445017427486,-0.4554460712580164,0.8262050673365593,0.6214001178741455,-1.5107558015733955,-6.244702339172363,1.5107558015733955,6.244702339172363,0.7658727690577507,0.3931305408477783,8,0,,PASS,
US-00153,gpt-oss:120b,0,0,8,8,1.0031217481789805,,0.902542372881356,0,0,0,0,,0,0,,0,16,0,0,0,,1.0,0,81.1683468678558,1.2705872558166298,0.8433716669678688,0.6907240152359009,-0.9089273484423755,-4.545463562011719,0.9089273484423755,4.545463562011719,0.8827866241335869,0.8334023952484131,8,0,,PASS,
US-00154,gpt-oss:120b,0,0,8,8,1.0249187432286024,,0.9849785407725322,0,0,0,0,,0,0,,0,6,0,0,0,,1.0,0,68.33986964160988,1.720812414647137,0.8657925426959991,0.8029450178146362,-1.9426119551062584,-3.722780227661133,1.9426119551062584,3.722780227661133,0.8474478423595428,0.7058050632476807,8,0,,PASS,
US-00155,gpt-oss:120b,0,0,8,8,0.9293361884368307,,0.983720930232558,0,0,0,0,,0,0,,0,3,0,0,0,,1.0,0,71.99146287042774,-0.2534813269710194,0.7995578348636627,0.684433102607727,-1.999095592647791,-5.203425407409668,1.999095592647791,5.203425407409668,0.72309809923172,0.4928828477859497,8,0,,PASS,
US-00156,gpt-oss:120b,0,0,8,8,0.9022633744855968,,0.9630484988452656,0,0,0,0,,0,1,MCV,0,11,0,0,0,,1.0,0,68.2362091839657,-0.8126805162828715,0.8222796693444252,0.7402680516242981,-1.2502948008477688,-3.4644885063171387,1.2502948008477688,3.4644885063171387,0.7159260958433151,0.2987988591194153,8,0,,FLAG,hard:latin_word_n
US-00157,gpt-oss:120b,0,0,11,11,1.0257731958762886,,0.9736147757255936,0,0,0,0,,0,0,,0,3,0,0,0,,1.0,0,73.01603188914203,1.7384614565513927,0.7957211136817932,0.5479533076286316,-1.9079699001529,-5.31456184387207,1.9079699001529,5.31456184387207,0.7387412190437317,0.4799519181251526,11,0,,PASS,
US-00158,gpt-oss:120b,0,0,7,7,0.9246753246753248,,0.9830985915492958,0,0,0,0,,0,0,,0,4,0,0,0,,1.0,0,63.80612363861638,-0.3497532269523822,0.8098621794155666,0.7292854189872742,-2.545257127710751,-4.365996360778809,2.545257127710751,4.365996360778809,0.7166074769837516,0.554640531539917,7,0,,PASS,
US-00159,gpt-oss:120b,0,0,8,8,0.9251290877796902,,0.9753787878787878,0,0,0,0,,0,0,,0,9,0,0,0,,1.0,0,75.52674196954004,-0.3403805787837106,0.7799776867032051,0.5856705904006958,-1.6467815511859951,-4.282181739807129,1.6467815511859951,4.282181739807129,0.6404157169163227,0.3940406739711761,8,0,,PASS,
US-00160,gpt-oss:120b,0,0,8,8,1.0033407572383073,,0.9842696629213484,0,0,0,0,,0,0,,0,3,0,0,0,,1.0,0,67.23169100826473,1.27511097058999,0.8355521410703659,0.8208202719688416,-3.870842427015305,-9.259122848510742,3.870842427015305,9.259122848510742,0.7612165212631226,0.603655993938446,8,0,,PASS,
US-00161,gpt-oss:120b,0,0,6,6,1.0027149321266968,,0.8487084870848709,0,0,0,0,,0,0,,0,20,0,0,0,,1.0,0,78.1094967645271,1.262184316726304,0.786377876996994,0.630553662776947,-3.707088748613993,-7.689349174499512,3.707088748613993,7.689349174499512,0.7646461923917135,0.5972013473510742,6,0,,PASS,
US-00162,gpt-oss:120b,1,0,6,6,0.9640672782874616,,0.9686028257456828,0,0,0,0,,0,1,sac,0,11,0,0,0,,1.0,0,76.79863381959301,0.4639024412391747,0.745394786198934,0.6957472562789917,-3.11431884765625,-6.138187408447266,3.11431884765625,6.138187408447266,0.8274330596129099,0.7963324189186096,6,0,,FLAG,hard:latin_word_n
US-00163,gpt-oss:120b,0,0,7,7,0.969830757910228,,0.9684044233807269,0,2,0,0,पा,0,0,,0,14,0,0,0,,1.0,0,75.16180285240294,0.5829492879567616,0.8477656756128583,0.7025187015533447,-2.4055227552141463,-6.540468215942383,2.4055227552141463,6.540468215942383,0.8109071595328194,0.6520525813102722,7,0,,FLAG,hard:devanagari_n
US-00164,gpt-oss:120b,0,0,7,7,0.9149908592321756,,0.6574074074074074,0,0,0,0,,0,6,ceftriaxone ceftriaxone cefotaxime cefotaxime cefotaxime doxycycline,0,13,0,0,0,,1.0,0,79.52664893723347,-0.5497895155510698,0.7196691717420306,0.6047136187553406,-5.564113003867013,-9.39581298828125,5.564113003867013,9.39581298828125,0.944795174258096,0.9030642509460448,7,0,,FLAG,hard:latin_word_n
US-00165,gpt-oss:120b,0,0,9,9,0.9426048565121412,,0.9501661129568106,0,0,0,0,,0,0,,0,17,0,0,0,,1.0,0,69.31019064151076,0.0205880196557066,0.7594370908207364,0.5407317280769348,-2.220098078250885,-6.540284156799316,2.220098078250885,6.540284156799316,0.8851571944024827,0.8080539703369141,9,0,,PASS,
US-00166,gpt-oss:120b,0,0,7,7,0.8660409556313993,,0.9560878243512974,0,0,0,0,,0,0,,0,11,0,0,0,,1.0,0,75.38648112146609,-1.5608682478820888,0.8134169408253261,0.7255629301071167,-1.1756093416895186,-3.945356607437134,1.1756093416895186,3.945356607437134,0.7885051710265023,0.635616660118103,7,0,,PASS,
US-00167,gpt-oss:120b,0,0,7,7,0.9088082901554404,,0.967741935483871,0,0,0,0,,0,0,,0,7,0,0,0,,1.0,0,76.07461703778011,-0.677492813102715,0.7808196459497724,0.5600245594978333,-1.657014523233686,-4.341078281402588,1.657014523233686,4.341078281402588,0.7437379871095929,0.6417593955993652,7,0,,PASS,
US-00168,gpt-oss:120b,0,0,6,6,1.0037593984962403,,0.9775,0,0,0,0,,0,0,,0,7,0,0,0,,1.0,0,73.8969012705761,1.2837581637657878,0.7783839901288351,0.641437292098999,-2.1001492937405906,-4.44591236114502,2.1001492937405906,4.44591236114502,0.7446166475613912,0.6305354833602905,6,0,,PASS,
US-00169,gpt-oss:120b,0,0,7,7,0.9529806884970612,,0.9731182795698924,0,0,0,0,,0,0,,0,9,0,0,0,,1.0,0,74.03360116245636,0.2349047450930612,0.8657292212758746,0.7592084407806396,-0.942450966153826,-4.662256240844727,0.942450966153826,4.662256240844727,0.8524370108331952,0.6909637451171875,7,1,F->E,FLAG,hard:option_swap_n
US-00170,gpt-oss:120b,0,0,8,8,0.9029574861367836,,0.9716157205240176,0,0,0,0,,0,0,,0,11,0,0,0,,1.0,0,69.35959186727074,-0.7983433781732213,0.7843276485800743,0.6354316473007202,-1.840366555377841,-5.177614688873291,1.840366555377841,5.177614688873291,0.6536040939390659,0.2652596533298492,8,0,,PASS,
US-00171,gpt-oss:120b,0,0,6,6,0.9466666666666668,,0.9797101449275364,0,0,0,0,,0,0,,0,7,0,0,0,,1.0,0,70.95255990872519,0.1044862413049441,0.8472961684068044,0.7515285611152649,-1.0397957762082417,-2.480697631835937,1.0397957762082417,2.480697631835937,0.8366084893544515,0.7461779713630676,6,0,,PASS,
US-00172,gpt-oss:120b,1,0,10,10,0.9703237410071942,,0.9591078066914498,0,0,0,0,,0,0,,0,11,0,0,0,,1.0,0,69.59579824797471,0.5931320398740342,0.8414279162883759,0.7226107716560364,-1.19227127879858,-3.432117462158203,1.19227127879858,3.432117462158203,0.7546117603778839,0.4906922578811645,10,0,,PASS,
US-00173,gpt-oss:120b,0,0,12,12,1.0190217391304348,,0.9693140794223828,0,0,0,0,,0,0,,0,9,0,0,0,,1.0,0,81.15148922424571,1.5990075694986454,0.8392890046040217,0.7477046847343445,-1.5855511923631032,-4.262709140777588,1.5855511923631032,4.262709140777588,0.6631555457909902,0.5035766363143921,12,0,,PASS,
US-00174,gpt-oss:120b,0,0,7,7,0.9447619047619048,,0.9877800407331976,0,0,0,0,,0,0,,0,9,0,0,0,,1.0,0,70.28078978774495,0.0651426653141532,0.8431458813803536,0.8138412237167358,-1.773830967290061,-4.98042106628418,1.773830967290061,4.98042106628418,0.7294959766524178,0.5369217395782471,7,0,,PASS,
US-00175,gpt-oss:120b,0,0,8,8,0.98371335504886,,0.9576837416481068,0,0,0,0,,0,0,,0,8,0,0,0,,1.0,0,73.68635191306069,0.869699571080251,0.7858309745788574,0.5607272386550903,-1.398892281576991,-4.32591438293457,1.398892281576991,4.32591438293457,0.7768802642822266,0.6527221202850342,8,0,,PASS,
US-00176,gpt-oss:120b,0,0,9,9,0.9318181818181818,,0.949290060851927,0,0,0,0,,0,2,gravida para,0,8,0,0,0,,1.0,0,74.70669437189473,-0.2022148169869126,0.7865134212705824,0.6151998043060303,-2.285296320915222,-7.04508113861084,2.285296320915222,7.04508113861084,0.7201550536685519,0.4321551322937011,9,0,,FLAG,hard:latin_word_n
US-00177,gpt-oss:120b,0,0,7,7,0.933058702368692,,0.9755555555555556,0,0,0,0,,0,0,,1,12,0,0,0,,1.0,0,70.14740897127096,-0.1765913968496641,0.8562363811901638,0.7908550500869751,-1.3304596351725717,-4.552241325378418,1.3304596351725717,4.552241325378418,0.805429288319179,0.6935856342315674,7,0,,PASS,
US-00178,gpt-oss:120b,0,0,8,8,0.9559286463798532,,0.9707865168539326,0,0,0,0,,0,0,,0,7,0,0,0,,1.0,0,78.42732396986186,0.2957959277071795,0.7852559313178062,0.6489073634147644,-2.1082116290926933,-4.596993923187256,2.1082116290926933,4.596993923187256,0.7313416451215744,0.3763534426689148,8,0,,PASS,
US-00179,gpt-oss:120b,0,0,7,7,1.0,,0.9757009345794392,0,0,0,0,,0,0,,0,10,0,0,0,,1.0,0,79.92258233049729,1.2061063690471212,0.8603336981364659,0.7946731448173523,-0.9875173036541256,-2.8819339275360107,0.9875173036541256,2.8819339275360107,0.8006183334759304,0.750446081161499,7,0,,PASS,
US-00180,gpt-oss:120b,0,0,10,10,0.9125102207686018,,0.983177570093458,0,0,0,0,,0,0,,0,6,0,0,0,,1.0,0,70.1921886472112,-0.6010280391971492,0.8361504733562469,0.7481886744499207,-0.8941120959818363,-4.21455192565918,0.8941120959818363,4.21455192565918,0.7774977385997772,0.6445314884185791,10,0,,PASS,
US-00181,gpt-oss:120b,0,0,9,9,0.9947916666666666,,0.9534368070953436,0,0,0,0,,0,0,,0,12,0,0,0,,1.0,0,74.30147078980013,1.0985262784472984,0.8145545125007629,0.56171715259552,-0.9828175571229724,-3.0753564834594727,0.9828175571229724,3.0753564834594727,0.7519175940089755,0.5991257429122925,9,0,,PASS,
US-00182,gpt-oss:120b,0,0,9,9,0.95655546935609,,0.9558573853989814,0,0,0,0,,0,0,,0,21,0,0,0,,1.0,0,79.29335165163486,0.3087431928413148,0.8346278468767802,0.7169375419616699,-1.326739678780238,-5.58912467956543,1.326739678780238,5.58912467956543,0.8274607393476698,0.7170045971870422,9,0,,PASS,
US-00183,gpt-oss:120b,0,0,8,8,0.9167437557816835,,0.9136842105263158,0,0,0,0,,0,0,,0,16,0,0,0,,1.0,0,68.0683570954359,-0.5135827757862947,0.8558796271681786,0.7784892916679382,-1.3592851795256138,-4.429997444152832,1.3592851795256138,4.429997444152832,0.7588050812482834,0.4503577947616577,8,0,,PASS,
US-00184,gpt-oss:120b,0,0,6,6,0.8661971830985915,,0.9908592321755028,0,0,0,0,,0,0,,0,9,0,0,0,,1.0,0,68.32749862330134,-1.5576413105877422,0.8227080504099528,0.7668962478637695,-1.9822146793206528,-4.067927837371826,1.9822146793206528,4.067927837371826,0.7978255649407705,0.6679604649543762,6,0,,PASS,
US-00185,gpt-oss:120b,0,0,6,6,1.0485981308411214,,0.8761904761904762,0,0,0,0,,0,0,,1,24,0,0,0,,1.0,0,76.80802621683854,2.2099191022701308,0.8399047553539276,0.709051787853241,-2.2764157950878143,-6.894251346588135,2.2764157950878143,6.894251346588135,0.8321490486462911,0.7496582269668579,6,0,,PASS,
US-00186,gpt-oss:120b,0,0,8,8,0.8973481608212147,,0.986717267552182,0,0,0,0,,0,0,,0,7,0,0,0,,1.0,0,71.94844725694817,-0.914206109498557,0.8323705717921257,0.754625141620636,-1.5643937643617392,-2.9658689498901367,1.5643937643617392,2.9658689498901367,0.7622344270348549,0.5625355839729309,8,0,,PASS,
US-00187,gpt-oss:120b,0,0,7,7,0.9663341645885288,,0.9844155844155844,0,0,0,0,,0,0,,0,2,0,0,0,,1.0,0,73.35417889350512,0.5107258332996445,0.8255671518189567,0.5833083391189575,-3.424252568611077,-12.99025535583496,3.424252568611077,12.99025535583496,0.7073486873081752,0.2912371158599853,7,0,,PASS,
US-00188,gpt-oss:120b,1,0,8,8,0.9171817058096416,,0.9649595687331536,0,0,0,0,,0,0,,0,8,0,0,0,,1.0,0,78.0375713230011,-0.5045367526786013,0.8394207432866096,0.7419569492340088,-3.1081691905856133,-7.758858680725098,3.1081691905856133,7.758858680725098,0.7813702151179314,0.6492490768432617,8,0,,PASS,
US-00189,gpt-oss:120b,0,0,10,10,0.9656338028169014,,0.93124246079614,0,0,0,0,,0,0,,0,21,0,0,0,,1.0,0,78.85474233032181,0.4962595965935345,0.816802978515625,0.5911599397659302,-2.105789864063263,-8.260000228881836,2.105789864063263,8.260000228881836,0.6712447345256806,0.3634388446807861,10,0,,PASS,
US-00190,gpt-oss:120b,0,0,7,7,0.9002403846153846,,0.9584487534626038,0,0,0,0,,0,0,,0,14,0,0,0,,1.0,0,70.64134065230213,-0.8544661355186999,0.8178639497075763,0.6550498008728027,-1.0657860804349184,-2.479823112487793,1.0657860804349184,2.479823112487793,0.806062502520425,0.7066305875778198,7,0,,PASS,
US-00191,gpt-oss:120b,0,0,7,7,0.9547689282202556,,0.9875259875259876,0,0,0,0,,0,0,,0,5,0,0,0,,1.0,0,69.30192629751313,0.2718415114486665,0.870469868183136,0.8449879884719849,-1.4475849121809006,-4.582426071166992,1.4475849121809006,4.582426071166992,0.847814006464822,0.7746343612670898,7,0,,PASS,
US-00192,gpt-oss:120b,0,0,8,8,0.9469548133595284,,0.9723404255319148,0,0,0,0,,0,0,,0,10,0,0,0,,1.0,0,65.0223258808448,0.1104380199911738,0.8515969812870026,0.831462025642395,-2.0340608209371567,-6.074019908905029,2.0340608209371567,6.074019908905029,0.7689248397946358,0.6385101079940796,8,0,,PASS,
US-00193,gpt-oss:120b,0,0,7,7,0.9432355723746452,,0.9548254620123204,0,0,0,0,,0,0,,0,13,0,0,0,,1.0,0,77.02254050066546,0.0336156938248411,0.8550618120602199,0.814157247543335,-1.0396776327065058,-3.0383129119873047,1.0396776327065058,3.0383129119873047,0.7278519017355782,0.6127481460571289,7,0,,PASS,
US-00194,gpt-oss:120b,0,0,7,7,0.9920159680638724,,0.9879032258064516,0,0,0,0,,0,0,,0,2,0,0,0,,1.0,0,78.81025394008083,1.0411931762713464,0.8673491222517831,0.8447693586349487,-1.169011618409838,-3.874093532562256,1.169011618409838,3.874093532562256,0.7670847688402448,0.5691348314285278,7,0,,PASS,
US-00195,gpt-oss:120b,0,0,7,7,0.9149232914923292,,0.9817629179331308,0,0,0,0,,0,0,,0,6,0,0,0,,1.0,0,69.48162253560301,-0.5511851527173356,0.861460975238255,0.8467122316360474,-1.9033138283661435,-5.184905052185059,1.9033138283661435,5.184905052185059,0.7941351873534066,0.6788852214813232,7,0,,PASS,
US-00196,gpt-oss:120b,0,0,8,8,1.0248803827751196,,0.9705882352941176,0,0,0,0,,0,0,,0,16,0,0,0,,1.0,0,75.92250870265653,1.7200200650033997,0.7480115070939064,0.6342364549636841,-2.381227731704712,-5.5175886154174805,2.381227731704712,5.5175886154174805,0.708169724792242,0.4370836913585663,8,1,G->D,FLAG,hard:option_swap_n
US-00197,gpt-oss:120b,0,0,8,8,0.8580310880829015,,0.925925925925926,0,0,0,0,,0,0,,0,12,1,1,0,99.5,0.9166666666666666,0,67.96028198378386,-1.7263150849816014,0.8469714298844337,0.8127673864364624,-1.677648276090622,-6.894125938415527,1.677648276090622,6.894125938415527,0.8081383854150772,0.7425473928451538,8,0,,FLAG,hard:num_hard_n
US-00198,gpt-oss:120b,0,0,7,7,0.9171348314606742,,0.971473851030111,0,0,0,0,,0,0,,0,15,0,0,0,,1.0,0,75.0979587182892,-0.5055049600466742,0.7426373192242214,0.6173987984657288,-2.165427778448377,-4.924018859863281,2.165427778448377,4.924018859863281,0.7848762103489467,0.654643177986145,7,0,,PASS,
US-00199,gpt-oss:120b,0,0,6,6,0.8955996548748921,,0.975,0,0,0,0,,0,0,,0,7,0,0,0,,1.0,0,69.37957441569921,-0.9503221596975416,0.7992434004942576,0.6966403722763062,-2.321953554948171,-7.800401210784912,2.321953554948171,7.800401210784912,0.7353560825188955,0.4587711095809936,6,0,,PASS,
US-00200,gpt-oss:120b,0,0,8,8,0.9615384615384616,,0.8966165413533834,0,0,0,0,,0,0,,1,17,0,0,0,,1.0,0,71.14521223965002,0.4116687769253596,0.7874528542160988,0.6120868921279907,-1.3451022543013096,-4.841509819030762,1.3451022543013096,4.841509819030762,0.7274072989821434,0.438503623008728,8,0,,PASS,
US-00201,gpt-oss:120b,0,0,8,8,0.8872340425531915,,0.9691211401425178,0,0,0,0,,0,0,,1,4,0,0,0,,1.0,0,72.35229073439157,-1.1231170393439174,0.8134585916996002,0.6316431164741516,-1.9684991221874952,-5.663541793823242,1.9684991221874952,5.663541793823242,0.7550985291600227,0.5377129316329956,8,0,,PASS,
US-00202,gpt-oss:120b,0,0,6,6,0.930178432893716,,0.9693877551020408,0,0,0,0,,0,0,,0,15,0,0,0,,1.0,0,73.60728391128832,-0.2360844498550694,0.7606595357259115,0.6010100245475769,-2.225411874552568,-6.33144474029541,2.225411874552568,6.33144474029541,0.8205277423063914,0.7343261241912842,6,0,,PASS,
US-00203,gpt-oss:120b,0,0,8,8,0.988421052631579,,0.9710467706013364,0,0,0,0,,0,0,,0,11,0,0,0,,1.0,0,72.8889256567077,0.9669388413136228,0.837367981672287,0.6976766586303711,-1.542753964662552,-5.967076301574707,1.542753964662552,5.967076301574707,0.7731201276183128,0.6651891469955444,8,0,,PASS,
US-00204,gpt-oss:120b,0,0,8,8,0.9577689243027888,,0.893542757417103,0,0,0,0,,0,0,,0,25,0,0,0,,1.0,0,79.01251401092983,0.3338075627174088,0.7652188166975975,0.6927961111068726,-2.475986141711473,-4.7634124755859375,2.475986141711473,4.7634124755859375,0.8107532486319542,0.5690699219703674,8,0,,PASS,
US-00205,gpt-oss:120b,0,0,6,6,0.9287003610108304,,0.8875502008032129,0,0,0,0,,0,0,,0,17,0,0,0,,1.0,0,73.99693022744128,-0.2666145824132576,0.8245414793491364,0.716357946395874,-1.3583485235770545,-3.3656423091888428,1.3583485235770545,3.3656423091888428,0.7532116075356802,0.5832192301750183,6,0,,PASS,
US-00206,gpt-oss:120b,0,0,8,8,1.011482254697286,,0.9560669456066946,0,0,0,0,,0,1,WBC,1,9,0,0,0,,1.0,0,80.33952257367754,1.4432766731669773,0.8112570866942406,0.630017101764679,-0.932254365645349,-4.71729040145874,0.932254365645349,4.71729040145874,0.6672246754169464,0.435896635055542,8,0,,FLAG,hard:latin_word_n
US-00207,gpt-oss:120b,0,0,6,6,0.9493670886075948,,0.940119760479042,0,0,0,0,,0,1,stuporous,0,7,0,0,0,,1.0,0,75.76531905554017,0.160264475621003,0.8604897459348043,0.8399273157119751,-1.9233282034595809,-6.371747970581055,1.9233282034595809,6.371747970581055,0.7536916434764862,0.4156652092933655,6,0,,FLAG,hard:latin_word_n
US-00208,gpt-oss:120b,0,0,9,9,0.9174757281553398,,0.9592760180995475,0,0,0,0,,0,0,,0,8,0,0,0,,1.0,0,68.50242502013565,-0.4984636101655909,0.8507209817568461,0.7996960878372192,-1.4871331188413832,-6.353193283081055,1.4871331188413832,6.353193283081055,0.7584930194748772,0.590567946434021,9,0,,PASS,
US-00209,gpt-oss:120b,0,0,7,7,0.9403846153846154,,0.9875776397515528,0,0,0,0,,0,0,,0,7,0,0,0,,1.0,0,75.19741311890242,-0.0252718987416102,0.8410433615956988,0.7611954808235168,-1.0974268104348863,-3.1338844299316406,1.0974268104348863,3.1338844299316406,0.7292805824960981,0.587966799736023,7,0,,PASS,
US-00210,gpt-oss:120b,0,0,9,9,0.9672818791946308,,0.9577981651376148,0,0,0,0,,0,0,,0,21,0,0,0,,1.0,0,80.72113527024158,0.5303012361515943,0.8572296235296462,0.8105682730674744,-0.8353107223908106,-3.7890801429748535,0.8353107223908106,3.7890801429748535,0.8539246784316169,0.7170045375823975,9,0,,PASS,
US-00211,gpt-oss:120b,0,0,8,8,0.9001650165016502,,0.9874551971326164,0,0,0,0,,0,0,,0,7,0,0,0,,1.0,0,72.65067645443908,-0.8560228923514464,0.8051692843437195,0.4536239504814148,-1.5185635313391683,-5.815877914428711,1.5185635313391683,5.815877914428711,0.7879822440445423,0.4849748313426971,8,0,,PASS,
US-00212,gpt-oss:120b,0,0,6,6,1.01779359430605,,0.9743589743589745,0,0,0,0,,0,0,,0,9,0,0,0,,1.0,0,78.15153916409848,1.5736397746550548,0.848430742820104,0.7858995795249939,-2.508464972178141,-5.014922618865967,2.508464972178141,5.014922618865967,0.7659623622894287,0.5292104482650757,6,0,,PASS,
US-00213,gpt-oss:120b,0,0,6,6,0.9528301886792452,,0.9910394265232976,0,0,0,0,,0,0,,0,5,0,0,0,,1.0,0,72.57496326099998,0.2317961145581678,0.8120754162470499,0.7446459531784058,-1.473802387714386,-4.162994384765625,1.473802387714386,4.162994384765625,0.8018332322438558,0.6996392011642456,6,0,,PASS,
US-00214,gpt-oss:120b,0,0,6,6,0.9756394640682094,,0.9444444444444444,0,0,0,0,,0,0,,0,11,0,0,0,,1.0,0,75.94961454527291,0.70293030582749,0.8439590632915497,0.824678897857666,-1.4118119378884633,-4.312121391296387,1.4118119378884633,4.312121391296387,0.6736607452233633,0.5657742023468018,6,0,,PASS,
US-00215,gpt-oss:120b,0,0,7,7,0.9524590163934428,,0.9790209790209792,0,0,0,0,,0,0,,0,13,0,0,0,,1.0,0,71.45012835244215,0.2241294109162881,0.8123897058623177,0.6759841442108154,-2.186835196401392,-7.059699535369873,2.186835196401392,7.059699535369873,0.6887579645429339,0.615143895149231,7,0,,PASS,
US-00216,gpt-oss:120b,0,0,8,8,0.9565741857659832,,0.9668367346938777,0,0,0,0,,0,0,,0,10,0,0,0,,1.0,0,73.07969557405305,0.3091297873511381,0.8423337414860725,0.7234521508216858,-1.6162233725190165,-3.9322261810302734,1.6162233725190165,3.9322261810302734,0.7025678157806396,0.6127482056617737,8,0,,PASS,
US-00217,gpt-oss:120b,0,0,7,7,0.8874755381604696,,0.956803455723542,0,0,0,0,,0,1,HT2A,0,5,0,0,0,,1.0,0,70.74681707375277,-1.1181288564363123,0.8466446484838214,0.8340584635734558,-2.705921002796718,-4.375712394714356,2.705921002796718,4.375712394714356,0.8135770303862435,0.6814312934875488,7,0,,FLAG,hard:latin_word_n
US-00218,gpt-oss:120b,0,0,9,9,0.3597185576077397,,0.9760479041916168,0,0,0,0,,0,0,,0,27,25,18,7,0.001 0.02 0.22 0.34 0.51 0.59 0.64 0.69 0.74 0.80 0.84 0.87 0.92 1.0 1.23 1.35 10 160 20 21 320 5 62 83 95,0.074074074074074,0,36.26050638938823,-12.019148462686132,0.8608325587378608,0.6683677434921265,-2.4256637361314564,-14.776816368103027,2.4256637361314564,14.776816368103027,0.8444913625717163,0.7389184832572937,9,0,,FLAG,hard:num_hard_n;hard:len_z
US-00219,gpt-oss:120b,0,0,7,7,0.8947716743878227,,0.9614197530864198,0,0,0,0,,0,1,CBC,0,15,0,0,0,,1.0,0,71.58947859033293,-0.967424409133794,0.8143071702548436,0.6376686692237854,-1.7935237416199274,-6.705260276794434,1.7935237416199274,6.705260276794434,0.7469853929110936,0.5448039174079895,7,0,,FLAG,hard:latin_word_n
US-00220,gpt-oss:120b,0,0,6,6,0.9574209245742092,,0.9638242894056848,0,0,0,0,,0,0,,0,8,0,0,0,,1.0,0,69.38249604406509,0.3266194969901825,0.7898416916529337,0.584449291229248,-4.1643246710300446,-8.282905578613281,4.1643246710300446,8.282905578613281,0.6632932921250662,0.3015536665916443,6,0,,PASS,
US-00221,gpt-oss:120b,0,0,13,13,0.342769701606733,,0.9466666666666668,0,0,0,0,,0,0,,0,11,11,4,7,1.1 12 12.4 2 20 28 3 3.8 7 8000 88,0.0,0,30.20109877576327,-12.369233479803247,0.828634805404223,0.4528262317180633,-2.403319218984017,-17.218597412109375,2.403319218984017,17.218597412109375,0.7676652119709895,0.3138942122459411,13,1,L->E,FLAG,hard:num_hard_n;hard:option_swap_n;hard:len_z
US-00222,gpt-oss:120b,0,0,8,8,1.0291479820627802,,0.9699570815450644,0,0,0,0,,0,0,,0,1,0,0,0,,1.0,0,82.08928895016744,1.8081689388613704,0.817240908741951,0.7434895038604736,-1.412842307239771,-6.263323783874512,1.412842307239771,6.263323783874512,0.8158966600894928,0.5519123077392578,8,0,,PASS,
US-00223,gpt-oss:120b,0,0,7,7,0.9163449163449164,,0.956772334293948,0,0,0,0,,0,0,,0,9,1,0,1,3,0.8888888888888888,0,64.63166827317569,-0.5218209548727993,0.8638136472020831,0.8181246519088745,-1.2678706369229726,-3.8458480834960938,1.2678706369229726,3.8458480834960938,0.8260569998196193,0.6817281246185303,7,0,,REVIEW,soft:num_soft_n
US-00224,gpt-oss:120b,0,0,8,8,0.9927007299270072,,0.9688715953307392,0,0,0,0,,0,0,,0,17,0,0,0,,1.0,0,71.58104906106756,1.0553371909802176,0.8098672330379486,0.7624053955078125,-1.632306795567274,-6.452875137329102,1.632306795567274,6.452875137329102,0.7451097518205643,0.528427004814148,8,0,,PASS,
US-00225,gpt-oss:120b,0,0,7,7,0.9314671814671814,,0.9620253164556962,0,0,0,0,,0,0,,0,9,0,0,0,,1.0,0,66.0290250567451,-0.2094648617026601,0.8707166143826076,0.8398844599723816,-1.1644320264458656,-6.421573638916016,1.1644320264458656,6.421573638916016,0.8515158295631409,0.8366981148719788,7,0,,PASS,
